steamid,name,player_side,equipment_value,type,round,match_checksum,tournament
76561198410750263,jottAAA,Counter Terrorist,5800,full,11,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Terrorist,4400,full,11,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Terrorist,5000,full,11,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Counter Terrorist,6950,full,11,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Counter Terrorist,5200,full,11,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Terrorist,4100,full,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Terrorist,4200,full,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Counter Terrorist,7650,full,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Counter Terrorist,5600,full,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Counter Terrorist,5900,full,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Terrorist,3300,force-buy,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Counter Terrorist,5600,full,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Counter Terrorist,5600,full,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Terrorist,3600,force-buy,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Terrorist,3150,force-buy,12,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,850,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,850,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,950,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,400,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,850,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,850,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,950,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,850,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,900,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,850,pistol,13,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,4900,full,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,2000,force-buy,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,2000,force-buy,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,2050,force-buy,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,3500,semi,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,4600,full,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,3050,semi,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,2400,force-buy,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,1450,semi,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,3550,semi,14,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,5100,full,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,3550,semi,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,2000,semi,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,700,eco,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,1000,eco,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,4600,full,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,5100,full,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,3450,semi,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,300,eco,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,1450,semi,15,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,3450,semi,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5050,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,7550,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,5100,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,5000,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5450,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,4850,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,4200,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,5200,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,6750,full,16,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,6450,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,5100,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,3650,semi,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,4700,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5800,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,7050,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,5000,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,5100,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5450,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,5100,full,17,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,5000,full,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,1150,semi,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,4800,full,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,4600,full,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,500,eco,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,1400,semi,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,1150,semi,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,7050,full,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,4900,full,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,1850,semi,18,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,5100,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,4800,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5050,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5050,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,5100,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,4150,force-buy,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5050,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,5050,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,7350,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,5100,full,19,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7650,full,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,3400,semi,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,4600,full,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,2950,force-buy,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5050,full,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,4150,semi,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,4100,full,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5400,full,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,3350,force-buy,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5800,full,20,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,800,eco,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,500,eco,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5400,full,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,700,eco,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,4150,semi,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5800,full,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7550,full,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,1450,semi,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,500,eco,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5400,full,21,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,3900,force-buy,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,4900,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,4200,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,4400,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5400,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5400,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,4650,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,4450,semi,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5450,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7850,full,22,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,5100,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5800,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,5500,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7850,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,5100,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,5100,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5800,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,5400,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,4850,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,4100,full,23,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,2400,semi,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,5400,full,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,4050,semi,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,4750,full,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,4600,full,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,3400,semi,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,5900,full,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,5950,full,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,5100,full,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,5100,full,24,bde29716c3d4329a,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,850,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,850,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,850,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,1050,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,800,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,850,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,700,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,850,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,900,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,850,pistol,1,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,4150,semi,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,3850,semi,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,3200,force-buy,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,3150,semi,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,2850,force-buy,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,3300,force-buy,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,2850,force-buy,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,3000,force-buy,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5400,full,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,3700,semi,2,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5400,full,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,200,eco,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,4400,semi,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5400,full,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,5700,full,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,1150,semi,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,1900,semi,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,1500,semi,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,1350,semi,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,4700,full,3,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7550,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,5000,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,5000,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5900,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,4800,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,5000,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,5400,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5700,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,6450,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5400,full,4,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,2750,force-buy,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,3900,force-buy,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,3500,force-buy,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,5900,full,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5400,full,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,7050,full,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5400,full,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5600,full,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7650,full,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,4200,full,5,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,5050,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7650,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,5200,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,5000,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,4950,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,5100,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,4500,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,5600,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,7050,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5050,full,6,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198080703143,malbsMd,Counter Terrorist,5800,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5150,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,7650,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198074762801,m0NESY,Counter Terrorist,7150,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,4100,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198068002993,HeavyGod,Counter Terrorist,5900,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198083485506,woxic,Terrorist,6700,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,4100,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197967432889,MAJ3R,Terrorist,5000,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198812513923,Wicadia,Terrorist,4700,full,7,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198410750263,jottAAA,Terrorist,2250,semi,8,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198012872053,huNter,Counter Terrorist,5400,full,8,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561197982141573,Snax,Counter Terrorist,7650,full,8,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
76561198044118796,XANTARES,Terrorist,3550,semi,8,3e8f1122a4f9f6e8,BLAST Bounty 2025 Season 1 Finals
