name,steamid,team_name,kills,assists,deaths,headshots,hs_%,kd,kast,avg_damages_per_round,avg_kills_per_round,avg_death_per_round,utility_damage_per_round,health_damage,armor_damage,utility_damage,first_kill,first_death,trade_kill,trade_death,1k,2k,3k,4k,5k,match_checksum,tournament
jackasmo,76561198446445284,Passion UA,13,5,11,9,69,1.181818,77.777779,70.222221,0.722222,0.611111,2.5,1264,134,45,2,2,5,3,4,1,1,1,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
s-chilla,76561198964042711,Passion UA,9,7,13,6,66,0.692308,94.444443,61.277779,0.5,0.722222,5.0,1103,222,90,1,3,3,7,3,3,0,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
insani,76561198061423730,MIBR,17,9,16,8,47,1.0625,83.333328,118.555557,0.944444,0.888889,2.277778,2134,378,41,4,3,4,4,5,6,0,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
Lucaozy,76561198157388473,MIBR,8,0,12,5,62,0.666667,66.666672,41.611111,0.444444,0.666667,1.388889,749,89,25,0,2,1,3,6,1,0,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
exit,76561198010496342,MIBR,10,4,12,4,40,0.833333,72.222221,64.666664,0.555556,0.666667,1.055556,1164,197,19,2,2,1,2,5,1,1,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
 saffee,76561197985565685,MIBR,16,1,13,5,31,1.230769,61.111111,77.055557,0.888889,0.722222,3.555556,1387,125,64,2,1,5,1,3,5,1,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
zeRRoFIX,76561199121088563,Passion UA,12,7,13,5,41,0.923077,83.333328,77.166664,0.666667,0.722222,5.055555,1389,224,91,3,1,2,6,6,3,0,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
drop,76561198388056582,MIBR,6,3,12,4,66,0.5,66.666672,48.333332,0.333333,0.666667,5.555555,870,147,100,1,1,0,2,6,0,0,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
jambo,76561198800253526,Passion UA,9,5,12,2,22,0.75,88.888893,68.666664,0.5,0.666667,6.555555,1236,122,118,1,2,1,7,7,1,0,0,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
fEAR,76561198132026180,Passion UA,22,5,8,11,50,2.75,88.888893,107.666664,1.222222,0.444444,3.611111,1938,224,65,2,1,8,2,8,2,2,1,0,4627feec32d8c77a,Perfect World Shanghai Major 2024 Opening Stage
ICY,76561198055109028,Cloud9,20,4,13,9,45,1.538462,79.166672,85.708336,0.833333,0.541667,1.333333,2057,139,32,4,2,6,2,8,4,0,1,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
Ax1Le,76561198045433304,Cloud9,10,10,17,8,80,0.588235,62.5,67.333336,0.416667,0.708333,9.541667,1616,320,229,0,3,0,6,5,1,1,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
nqz,76561198350342505,paiN Gaming,12,4,13,5,41,0.923077,79.166672,51.958332,0.5,0.541667,1.958333,1247,119,47,2,0,4,4,10,1,0,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
HeavyGod,76561198068002993,Cloud9,12,2,15,5,41,0.8,79.166672,51.916668,0.5,0.625,1.333333,1246,228,32,2,1,4,2,10,1,0,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
snow,76561198377335846,paiN Gaming,15,3,11,8,53,1.363636,75.0,68.25,0.625,0.458333,20.041666,1638,348,481,1,0,6,2,8,2,1,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
interz,76561198208074320,Cloud9,11,1,15,3,27,0.733333,70.833328,48.416668,0.458333,0.625,4.25,1162,235,102,3,1,1,4,3,4,0,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
Boombl4,76561198146207066,Cloud9,15,3,17,3,20,0.882353,66.666672,71.0,0.625,0.708333,3.666667,1704,269,88,3,5,2,3,5,2,2,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
 lux,76561198074017668,paiN Gaming,21,6,14,12,57,1.5,70.833328,87.875,0.875,0.583333,2.0,2109,328,48,4,4,3,3,3,3,4,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
kauez,76561198385657675,paiN Gaming,15,7,16,5,33,0.9375,79.166672,72.25,0.625,0.666667,1.75,1734,245,42,1,3,3,5,7,2,0,1,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
biguzera,76561198015308884,paiN Gaming,13,4,15,6,46,0.866667,75.0,72.458336,0.541667,0.625,6.916667,1739,175,166,4,5,1,5,5,3,1,0,0,372c0b3361757e06,Perfect World Shanghai Major 2024 Opening Stage
Tauson,76561198316706174,GamerLegion,12,2,17,8,66,0.705882,69.565216,62.869564,0.521739,0.73913,0.73913,1446,239,17,2,3,4,5,3,3,1,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
ztr,76561199009468655,GamerLegion,7,5,15,5,71,0.466667,82.608696,32.608696,0.304348,0.652174,0.086957,750,77,2,3,3,2,10,3,2,0,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
snow,76561198377335846,paiN Gaming,16,3,14,13,81,1.142857,65.217392,66.565216,0.695652,0.608696,0.695652,1531,214,16,1,2,5,1,8,4,0,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
 lux,76561198074017668,paiN Gaming,14,4,16,9,64,0.875,73.91304,72.0,0.608696,0.695652,8.826087,1656,274,203,3,2,2,5,10,0,0,1,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
kauez,76561198385657675,paiN Gaming,15,5,11,11,73,1.363636,91.304352,75.391304,0.652174,0.478261,3.086957,1734,299,71,3,1,3,3,7,4,0,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
nqz,76561198350342505,paiN Gaming,11,5,15,5,45,0.733333,52.173912,51.782608,0.478261,0.652174,1.391304,1191,102,32,2,2,4,2,1,2,2,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
biguzera,76561198015308884,paiN Gaming,12,6,17,6,50,0.705882,52.173912,63.260868,0.521739,0.73913,11.826087,1455,315,272,2,5,0,4,5,2,1,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
volt,76561198155754447,GamerLegion,17,2,14,6,35,1.214286,73.91304,77.217392,0.73913,0.608696,1.217391,1776,268,28,0,2,4,2,7,5,0,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
sl3nd,76561198098071693,GamerLegion,20,8,11,6,30,1.818182,82.608696,92.95652,0.869565,0.478261,6.782609,2138,160,156,4,0,4,2,12,4,0,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
FL4MUS,76561198014259134,GamerLegion,17,4,11,11,64,1.545455,73.91304,80.95652,0.73913,0.478261,1.782609,1862,240,41,3,3,3,0,6,4,1,0,0,43c16f43eb7377f8,Perfect World Shanghai Major 2024 Opening Stage
snow,76561198377335846,paiN Gaming,10,6,8,4,40,1.25,83.333328,60.166668,0.555556,0.444444,0.722222,1083,55,13,2,0,1,2,4,3,0,0,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
 felps,76561197983031494,Imperial Esports,11,3,14,3,27,0.785714,72.222221,63.5,0.611111,0.777778,1.944444,1143,271,35,2,2,4,1,7,2,0,0,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
 lux,76561198074017668,paiN Gaming,16,6,12,5,31,1.333333,72.222221,88.444443,0.888889,0.666667,9.444445,1592,324,170,2,2,2,3,3,5,1,0,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
try,76561198365118288,Imperial Esports,7,2,16,3,42,0.4375,72.222221,53.722221,0.388889,0.888889,0.444444,967,57,8,2,0,1,3,7,0,0,0,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
biguzera,76561198015308884,paiN Gaming,17,4,12,9,52,1.416667,83.333328,115.333336,0.944444,0.666667,2.888889,2076,380,52,2,2,3,1,7,3,0,1,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
noway,76561198800209567,Imperial Esports,12,1,15,7,58,0.8,61.111111,68.277779,0.666667,0.833333,1.277778,1229,209,23,2,6,2,2,4,2,0,1,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
kauez,76561198385657675,paiN Gaming,17,5,8,10,58,2.125,94.444443,90.555557,0.944444,0.444444,0.166667,1630,243,3,1,0,3,3,10,1,0,0,1,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
VINI,76561197996370184,Imperial Esports,6,3,14,5,83,0.428571,72.222221,46.777779,0.333333,0.777778,2.111111,842,103,38,1,3,0,5,6,0,0,0,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
nqz,76561198350342505,paiN Gaming,11,4,11,3,27,1.0,72.222221,63.944443,0.611111,0.611111,0.0,1151,87,0,4,3,1,3,7,2,0,0,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
decenty,76561198307171910,Imperial Esports,15,5,12,9,60,1.25,77.777779,105.055557,0.833333,0.666667,0.666667,1891,178,12,0,0,4,3,7,1,2,0,0,7ea47b398b9a223d,Perfect World Shanghai Major 2024 Opening Stage
MATYS,76561199046478501,Fnatic,21,6,17,13,61,1.235294,86.95652,95.695656,0.913043,0.73913,1.565217,2201,419,36,0,5,6,8,10,4,1,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
nawwk,76561198153651861,Fnatic,20,5,11,7,35,1.818182,82.608696,88.130432,0.869565,0.478261,1.652174,2027,205,38,5,0,5,2,6,7,0,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
ChildKing,76561198352656104,Rare Atom,19,7,18,11,57,1.055556,78.260872,99.04348,0.826087,0.782609,3.173913,2278,348,73,2,1,2,6,6,2,3,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
blameF,76561198028458803,Fnatic,21,9,14,10,47,1.5,86.95652,96.521736,0.913043,0.608696,13.043478,2220,505,300,2,0,6,5,8,5,1,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
KRiMZ,76561198031651584,Fnatic,15,3,14,9,60,1.071429,82.608696,67.478264,0.652174,0.608696,5.0,1552,280,115,1,3,4,4,11,2,0,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
kaze,76561197976393269,Rare Atom,10,9,17,8,80,0.588235,56.521736,61.652172,0.434783,0.73913,5.913043,1418,198,136,2,2,3,2,5,1,1,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
L1haNg,76561199016206318,Rare Atom,20,6,18,12,60,1.111111,73.91304,93.434784,0.869565,0.782609,14.608696,2149,339,336,4,4,5,3,5,2,1,2,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
bodyy,76561198013295375,Fnatic,16,6,16,8,50,1.0,86.95652,85.782608,0.695652,0.695652,11.478261,1973,342,264,3,4,2,7,8,4,0,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
SOMEBODY,76561198045397601,Rare Atom,9,3,21,3,33,0.428571,47.826088,45.260868,0.391304,0.913043,2.304348,1041,246,53,0,4,3,5,5,2,0,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
Summer,76561198013230247,Rare Atom,14,4,19,9,64,0.736842,56.521736,78.652176,0.608696,0.826087,3.521739,1809,367,81,4,0,2,3,8,3,0,0,0,1de6309d4f5b3794,Perfect World Shanghai Major 2024 Opening Stage
bodyy,76561198013295375,Fnatic,12,6,16,3,25,0.75,65.217392,59.47826,0.521739,0.695652,10.434783,1368,293,240,3,3,4,2,3,3,1,0,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
SOMEBODY,76561198045397601,Rare Atom,6,3,15,1,16,0.4,73.91304,33.04348,0.26087,0.652174,10.26087,760,216,236,0,2,0,5,6,0,0,0,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
Summer,76561198013230247,Rare Atom,10,10,15,6,60,0.666667,78.260872,63.913044,0.434783,0.652174,9.913043,1470,342,228,2,1,2,4,5,1,1,0,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
nawwk,76561198153651861,Fnatic,8,3,12,4,50,0.666667,73.91304,31.391304,0.347826,0.521739,1.0,722,111,23,1,1,1,1,4,2,0,0,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
blameF,76561198028458803,Fnatic,11,9,17,4,36,0.647059,60.869564,66.782608,0.478261,0.73913,18.608696,1536,327,428,3,4,0,3,6,1,1,0,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
MATYS,76561199046478501,Fnatic,21,5,15,15,71,1.4,65.217392,108.0,0.913043,0.652174,11.695652,2484,367,269,4,3,2,1,5,3,2,1,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
KRiMZ,76561198031651584,Fnatic,15,2,12,6,40,1.25,78.260872,82.04348,0.652174,0.521739,6.695652,1887,393,154,0,1,1,3,10,1,1,0,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
L1haNg,76561199016206318,Rare Atom,17,7,14,9,52,1.214286,60.869564,87.08696,0.73913,0.608696,12.043478,2003,484,277,3,3,6,3,5,2,0,2,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
kaze,76561197976393269,Rare Atom,18,3,10,4,22,1.8,86.95652,67.478264,0.782609,0.434783,3.478261,1552,115,80,2,1,3,3,8,3,0,1,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
ChildKing,76561198352656104,Rare Atom,21,4,13,13,61,1.615385,69.565216,84.08696,0.913043,0.565217,9.826087,1934,285,226,5,4,3,1,7,2,2,1,0,14bf5c671e3f6811,Perfect World Shanghai Major 2024 Opening Stage
nawwk,76561198153651861,Fnatic,6,1,12,2,33,0.5,58.823532,51.823528,0.352941,0.705882,3.411765,881,119,58,0,2,1,1,6,0,0,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
kaze,76561197976393269,Rare Atom,17,4,7,7,41,2.428571,82.352943,94.470589,1.0,0.411765,4.764706,1606,167,81,3,0,1,3,3,4,2,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
blameF,76561198028458803,Fnatic,11,3,12,5,45,0.916667,70.588234,79.705879,0.647059,0.705882,3.941176,1355,215,67,2,2,3,2,7,2,0,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
L1haNg,76561199016206318,Rare Atom,11,7,11,8,72,1.0,76.470589,74.882355,0.647059,0.647059,4.294117,1273,241,73,0,1,5,1,7,2,0,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
Summer,76561198013230247,Rare Atom,17,6,8,8,47,2.125,82.352943,99.352943,1.0,0.470588,12.647058,1689,372,215,3,0,3,4,5,6,0,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
bodyy,76561198013295375,Fnatic,4,8,13,2,50,0.307692,70.588234,45.294117,0.235294,0.764706,6.058824,770,174,103,0,5,2,4,2,1,0,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
MATYS,76561199046478501,Fnatic,10,4,14,3,30,0.714286,76.470589,68.470589,0.588235,0.823529,6.0,1164,180,102,2,1,2,5,6,2,0,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
SOMEBODY,76561198045397601,Rare Atom,7,5,9,4,57,0.777778,76.470589,57.35294,0.411765,0.529412,5.588235,975,137,95,1,3,2,1,3,2,0,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
KRiMZ,76561198031651584,Fnatic,13,0,13,4,30,1.0,58.823532,70.764709,0.764706,0.764706,1.294118,1203,214,22,2,1,3,2,4,3,1,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
ChildKing,76561198352656104,Rare Atom,12,3,9,5,41,1.333333,82.352943,81.352943,0.705882,0.529412,3.117647,1383,264,53,4,2,1,3,7,1,1,0,0,603e990725938bf7,Perfect World Shanghai Major 2024 Opening Stage
insani,76561198061423730,MIBR,25,10,11,15,60,2.272727,90.909096,124.13636,1.136364,0.5,3.363636,2731,376,74,4,2,7,5,6,3,3,1,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
Summer,76561198013230247,Rare Atom,4,4,20,3,75,0.2,59.090908,33.409092,0.181818,0.909091,4.272727,735,164,94,1,3,0,8,4,0,0,0,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
 saffee,76561197985565685,MIBR,18,8,11,7,38,1.636364,81.818184,83.0,0.818182,0.5,2.409091,1826,209,53,2,0,3,4,7,2,1,1,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
L1haNg,76561199016206318,Rare Atom,16,3,20,5,31,0.8,68.181816,81.818184,0.727273,0.909091,3.454545,1800,231,76,2,2,7,3,7,3,1,0,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
SOMEBODY,76561198045397601,Rare Atom,14,7,18,9,64,0.777778,63.636364,78.909088,0.636364,0.818182,9.045455,1736,159,199,1,7,4,3,3,4,1,0,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
Lucaozy,76561198157388473,MIBR,14,10,13,3,21,1.076923,86.36364,78.681816,0.636364,0.590909,2.727273,1731,370,60,4,3,3,4,6,1,2,0,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
exit,76561198010496342,MIBR,19,2,12,8,42,1.583333,77.272728,78.63636,0.863636,0.545455,7.772727,1730,313,171,2,1,5,3,6,2,3,0,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
kaze,76561197976393269,Rare Atom,17,6,17,12,70,1.0,68.181816,70.227272,0.772727,0.772727,0.954545,1545,161,21,1,0,4,3,6,4,1,0,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
ChildKing,76561198352656104,Rare Atom,12,4,18,10,83,0.666667,63.636364,75.272728,0.545455,0.818182,1.681818,1656,237,37,2,3,3,5,5,0,1,1,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
drop,76561198388056582,MIBR,17,8,16,8,47,1.0625,86.36364,72.909088,0.772727,0.727273,4.045455,1604,259,89,3,1,2,9,6,4,1,0,0,5f4ac3a157dc68f4,Perfect World Shanghai Major 2024 Opening Stage
L1haNg,76561199016206318,Rare Atom,15,4,17,9,60,0.882353,75.0,74.208336,0.625,0.708333,8.625,1781,211,207,4,3,2,3,8,0,1,1,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
exit,76561198010496342,MIBR,16,8,15,4,25,1.066667,75.0,83.458336,0.666667,0.625,4.083333,2003,367,98,2,3,3,3,7,1,1,1,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
 saffee,76561197985565685,MIBR,14,6,16,5,35,0.875,79.166672,57.083332,0.583333,0.666667,0.375,1370,209,9,2,2,4,3,9,1,1,0,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
drop,76561198388056582,MIBR,17,7,18,6,35,0.944444,79.166672,75.5,0.708333,0.75,2.875,1812,320,69,5,1,4,7,8,3,1,0,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
Summer,76561198013230247,Rare Atom,19,7,17,7,36,1.117647,83.333328,84.291664,0.791667,0.708333,10.333333,2023,418,248,2,2,5,5,9,3,0,1,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
kaze,76561197976393269,Rare Atom,19,7,16,10,52,1.1875,79.166672,81.625,0.791667,0.666667,6.0,1959,173,144,3,0,3,4,7,3,2,0,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
SOMEBODY,76561198045397601,Rare Atom,16,10,18,10,62,0.888889,79.166672,76.583336,0.666667,0.75,5.666667,1838,363,136,0,4,4,7,5,4,1,0,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
insani,76561198061423730,MIBR,17,12,18,5,29,0.944444,79.166672,89.5,0.708333,0.75,0.708333,2148,418,17,2,3,5,5,9,1,2,0,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
Lucaozy,76561198157388473,MIBR,20,6,17,9,45,1.176471,70.833328,80.5,0.833333,0.708333,0.791667,1932,387,19,2,2,4,5,7,2,3,0,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
ChildKing,76561198352656104,Rare Atom,15,4,16,7,46,0.9375,70.833328,75.625,0.625,0.666667,3.5,1815,316,84,2,4,5,1,8,2,1,0,0,5979376f760e45ca,Perfect World Shanghai Major 2024 Opening Stage
drop,76561198388056582,MIBR,11,7,9,4,36,1.222222,76.470589,90.235291,0.647059,0.529412,5.941176,1534,198,101,1,0,0,3,6,1,1,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
ChildKing,76561198352656104,Rare Atom,8,4,15,3,37,0.533333,35.294117,67.352943,0.470588,0.882353,6.529412,1145,165,111,1,3,2,0,2,1,0,1,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
exit,76561198010496342,MIBR,14,3,6,9,64,2.333333,88.235298,81.705879,0.823529,0.352941,8.411765,1389,272,143,3,0,0,2,6,1,2,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
 saffee,76561197985565685,MIBR,11,5,6,5,45,1.833333,76.470589,63.117645,0.647059,0.352941,2.235294,1073,161,38,1,1,6,0,5,3,0,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
L1haNg,76561199016206318,Rare Atom,7,3,14,5,71,0.5,58.823532,81.235291,0.411765,0.823529,4.882353,1381,255,83,0,4,0,3,3,3,0,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
Lucaozy,76561198157388473,MIBR,16,5,8,9,56,2.0,88.235298,99.647057,0.941176,0.470588,3.411765,1694,305,58,4,1,2,2,8,4,0,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
Summer,76561198013230247,Rare Atom,6,1,15,5,83,0.4,47.058823,52.0,0.352941,0.882353,4.823529,884,150,82,0,0,1,1,4,1,0,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
insani,76561198061423730,MIBR,19,5,8,11,57,2.375,88.235298,114.764709,1.117647,0.470588,6.941176,1951,297,118,4,2,2,3,4,6,1,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
kaze,76561197976393269,Rare Atom,9,2,13,7,77,0.692308,47.058823,55.470589,0.529412,0.764706,0.235294,943,152,4,2,1,1,0,5,0,0,1,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
SOMEBODY,76561198045397601,Rare Atom,5,2,16,3,60,0.3125,41.176472,49.411766,0.294118,0.941176,0.0,840,157,0,1,5,0,1,5,0,0,0,0,8e443d7bafc2ddba,Perfect World Shanghai Major 2024 Opening Stage
Techno4K,76561198966340160,The MongolZ,13,3,8,7,53,1.625,66.666672,71.166664,0.722222,0.444444,0.888889,1281,128,16,3,1,1,1,6,0,1,1,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
Senzu,76561198920720017,The MongolZ,16,5,10,9,56,1.6,88.888893,93.055557,0.888889,0.555556,4.722222,1675,181,85,4,0,4,3,5,4,1,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
Tauson,76561198316706174,GamerLegion,11,1,14,7,63,0.785714,61.111111,63.722221,0.611111,0.777778,0.333333,1147,241,6,1,2,4,4,3,1,2,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
sl3nd,76561198098071693,GamerLegion,7,3,13,5,71,0.538462,66.666672,46.111111,0.388889,0.722222,2.166667,830,83,39,1,4,2,1,2,1,1,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
volt,76561198155754447,GamerLegion,9,5,14,4,44,0.642857,61.111111,61.388889,0.5,0.777778,2.111111,1105,206,38,1,4,2,4,7,1,0,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
910,76561199203563345,The MongolZ,14,2,9,2,14,1.555556,72.222221,68.722221,0.777778,0.5,3.944444,1237,37,71,4,2,1,2,5,1,1,1,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
ztr,76561199009468655,GamerLegion,15,2,16,5,33,0.9375,83.333328,81.444443,0.833333,0.888889,1.666667,1466,255,30,1,0,3,3,13,1,0,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
FL4MUS,76561198014259134,GamerLegion,5,3,18,2,40,0.277778,50.0,50.0,0.277778,1.0,2.722222,900,177,49,0,4,1,3,5,0,0,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
Mzinho,76561198838822582,The MongolZ,16,7,9,11,68,1.777778,88.888893,99.166664,0.888889,0.5,8.222222,1785,208,148,2,0,3,4,8,4,0,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
bLitz,76561198959824088,The MongolZ,16,7,11,8,50,1.454545,94.444443,103.166664,0.888889,0.611111,11.388889,1857,281,205,1,1,3,3,9,2,1,0,0,1cd888f387b2c0cd,Perfect World Shanghai Major 2024 Opening Stage
Tauson,76561198316706174,GamerLegion,5,1,14,2,40,0.357143,40.0,44.266666,0.333333,0.933333,0.133333,664,149,2,1,1,0,1,5,0,0,0,0,aa2e8f504f857b4b,Perfect World Shanghai Major 2024 Opening Stage
volt,76561198155754447,GamerLegion,9,5,13,4,44,0.692308,66.666672,83.333336,0.6,0.866667,0.0,1250,283,0,0,3,4,3,5,2,0,0,0,aa2e8f504f857b4b,Perfect World Shanghai Major 2024 Opening Stage
bLitz,76561198959824088,The MongolZ,8,7,7,6,75,1.142857,86.666664,66.666664,0.533333,0.466667,0.266667,1000,87,4,0,4,0,3,5,0,1,0,0,aa2e8f504f857b4b,Perfect World Shanghai Major 2024 Opening Stage
Senzu,76561198920720017,The MongolZ,17,3,3,6,35,5.666667,93.333336,90.333336,1.133333,0.2,1.466667,1355,157,22,1,0,1,2,4,5,1,0,0,aa2e8f504f857b4b,Perfect World Shanghai Major 2024 Opening Stage
ztr,76561199009468655,GamerLegion,7,3,15,3,42,0.466667,46.666668,68.333336,0.466667,1.0,6.533333,1025,252,98,5,1,0,1,4,0,1,0,0,aa2e8f504f857b4b,Perfect World Shanghai Major 2024 Opening Stage
Techno4K,76561198966340160,The MongolZ,15,4,6,6,40,2.5,93.333336,106.066666,1.0,0.4,5.133333,1591,157,77,1,2,2,1,8,2,1,0,0,aa2e8f504f857b4b,Perfect World Shanghai Major 2024 Opening Stage
Mzinho,76561198838822582,The MongolZ,14,4,10,10,71,1.4,66.666672,112.26667,0.933333,0.666667,4.733333,1684,149,71,3,1,2,1,2,3,2,0,0,aa2e8f504f857b4b,Perfect World Shanghai Major 2024 Opening Stage
