frame,tick,round,opponents,player_side,won,steamid,name,survived,kill_count,checksum
83187,67249,10,4,3,0,76561198013295375,bodyy,0,0,e33ed675fa851661
90046,72712,11,3,3,0,76561198031890115,Lucky,0,0,e33ed675fa851661
100802,81512,12,2,2,0,76561198283989223,ultimate,0,0,e33ed675fa851661
125709,102154,13,2,3,0,76561198001151695,NAF,0,0,e33ed675fa851661
134746,109620,14,5,3,0,76561198053126645,NertZ,0,1,e33ed675fa851661
139084,112956,15,4,2,0,76561198179538505,Graviti,0,1,e33ed675fa851661
146294,118670,16,2,2,0,76561198045739761,Maka,0,0,e33ed675fa851661
151527,122834,17,2,2,0,76561198045739761,Maka,0,0,e33ed675fa851661
155725,125951,18,4,3,0,76561198283989223,ultimate,0,0,e33ed675fa851661
166642,134875,19,3,3,0,76561198001151695,NAF,0,0,e33ed675fa851661
4285,3495,1,3,3,0,76561198179538505,Graviti,0,0,2086802a2c39728a
12820,10458,2,4,3,0,76561198179538505,Graviti,0,0,2086802a2c39728a
36187,29546,4,2,2,0,76561198001151695,NAF,0,1,2086802a2c39728a
36213,29568,4,1,3,1,76561198179538505,Graviti,1,1,2086802a2c39728a
44207,35980,5,4,2,0,76561198053126645,NertZ,0,0,2086802a2c39728a
53144,43168,6,3,3,0,76561198013295375,bodyy,1,0,2086802a2c39728a
83583,67437,9,4,2,0,76561197977105184,jks,0,0,2086802a2c39728a
93399,75310,10,3,3,0,76561198045739761,Maka,0,0,2086802a2c39728a
108224,87255,11,3,2,0,76561197977105184,jks,0,0,2086802a2c39728a
117804,94984,12,2,3,0,76561198168198200,Ex3rcice,0,0,2086802a2c39728a
143340,116129,13,5,2,0,76561198168198200,Ex3rcice,0,0,2086802a2c39728a
147146,119008,14,5,2,0,76561198031890115,Lucky,0,0,2086802a2c39728a
152316,122985,15,3,2,0,76561198013295375,bodyy,0,0,2086802a2c39728a
159341,128150,16,5,2,0,76561198031890115,Lucky,0,0,2086802a2c39728a
166496,133698,17,3,2,0,76561198045739761,Maka,0,0,2086802a2c39728a
5460,4420,1,4,3,0,76561198057282432,kyxsan,1,0,e624daf06db20767
31882,25795,3,3,2,0,76561198083485506,woxic,0,1,e624daf06db20767
43770,35410,4,2,2,0,76561198083485506,woxic,0,0,e624daf06db20767
52978,42833,5,4,2,0,76561198812513923,Wicadia,0,0,e624daf06db20767
59857,48126,6,5,2,0,76561197967432889,MAJ3R,0,0,e624daf06db20767
67510,53970,7,4,2,0,76561198083485506,woxic,0,0,e624daf06db20767
77006,61527,8,5,2,0,76561197967432889,MAJ3R,0,0,e624daf06db20767
86815,69358,9,2,3,0,76561197996678278,TeSeS,0,1,e624daf06db20767
87081,69583,9,1,2,1,76561198083485506,woxic,1,1,e624daf06db20767
123758,99311,11,3,2,0,76561198812513923,Wicadia,1,0,e624daf06db20767
133514,106995,12,4,2,0,76561198083485506,woxic,0,0,e624daf06db20767
157982,127275,13,5,2,0,76561198057282432,kyxsan,0,0,e624daf06db20767
165894,133546,14,4,2,0,76561198799340122,degster,0,0,e624daf06db20767
172691,138946,15,3,2,0,76561198041683378,NiKo,0,0,e624daf06db20767
186278,149870,16,5,2,0,76561198799340122,degster,1,0,e624daf06db20767
195279,156950,17,5,2,0,76561198057282432,kyxsan,0,0,e624daf06db20767
204617,164252,18,2,2,0,76561198041683378,NiKo,0,0,e624daf06db20767
218765,175168,19,3,2,0,76561198799340122,degster,0,0,e624daf06db20767
228458,182409,20,3,2,0,76561197983956651,Magisk,0,0,e624daf06db20767
237267,189290,21,4,2,0,76561198041683378,NiKo,0,1,e624daf06db20767
4231,3296,1,3,2,1,76561198041683378,NiKo,1,3,ff6770d991c74059
5510,4423,1,1,3,0,76561198410750263,jottAAA,0,0,ff6770d991c74059
13867,11131,2,4,3,0,76561197967432889,MAJ3R,1,0,ff6770d991c74059
21069,16829,3,2,3,0,76561198044118796,XANTARES,1,0,ff6770d991c74059
32979,26446,4,5,3,0,76561198410750263,jottAAA,0,0,ff6770d991c74059
66695,53516,7,2,2,0,76561198799340122,degster,1,1,ff6770d991c74059
66784,53593,7,1,3,1,76561197967432889,MAJ3R,1,0,ff6770d991c74059
80890,64384,8,2,2,0,76561198041683378,NiKo,0,1,ff6770d991c74059
81630,65034,8,1,3,0,76561198812513923,Wicadia,1,1,ff6770d991c74059
87030,68999,9,2,2,0,76561198799340122,degster,0,1,ff6770d991c74059
87137,69092,9,1,3,1,76561198812513923,Wicadia,1,1,ff6770d991c74059
101344,80613,10,2,2,0,76561198041683378,NiKo,0,1,ff6770d991c74059
101405,80663,10,1,3,1,76561198812513923,Wicadia,1,1,ff6770d991c74059
107560,85329,11,5,2,0,76561197983956651,Magisk,0,0,ff6770d991c74059
117882,93640,12,2,2,0,76561198041683378,NiKo,0,0,ff6770d991c74059
141260,112788,13,4,2,0,76561197967432889,MAJ3R,0,0,ff6770d991c74059
146921,117215,14,4,2,0,76561198410750263,jottAAA,0,0,ff6770d991c74059
164643,131319,16,2,2,1,76561198083485506,woxic,1,2,ff6770d991c74059
165519,132093,16,1,3,0,76561198057282432,kyxsan,0,0,ff6770d991c74059
174212,139018,17,4,3,0,76561197983956651,Magisk,0,1,ff6770d991c74059
182111,145189,18,3,3,0,76561198799340122,degster,0,1,ff6770d991c74059
194319,155189,19,5,3,0,76561197983956651,Magisk,0,0,ff6770d991c74059
203852,162568,20,5,2,0,76561198083485506,woxic,0,0,ff6770d991c74059
216880,173163,21,3,3,0,76561198799340122,degster,0,0,ff6770d991c74059
226154,180382,22,4,2,0,76561198083485506,woxic,0,0,ff6770d991c74059
237313,189239,23,5,2,0,76561198083485506,woxic,0,0,ff6770d991c74059
244100,194378,24,5,2,0,76561197967432889,MAJ3R,0,0,ff6770d991c74059
253772,202145,25,2,2,0,76561198410750263,jottAAA,0,1,ff6770d991c74059
254548,202825,25,1,3,1,76561198057282432,kyxsan,1,1,ff6770d991c74059
268283,213447,26,3,2,0,76561198083485506,woxic,0,2,ff6770d991c74059
270263,215176,26,1,3,1,76561198041683378,NiKo,1,1,ff6770d991c74059
281073,223886,27,3,2,0,76561198812513923,Wicadia,0,0,ff6770d991c74059
288487,229553,28,5,2,0,76561198799340122,degster,0,1,ff6770d991c74059
298165,237146,29,3,3,0,76561198083485506,woxic,0,0,ff6770d991c74059
5191,4249,1,4,3,0,76561198057282432,kyxsan,0,1,2ddc2be86fa12489
12824,10250,2,5,3,0,76561197996678278,TeSeS,0,0,2ddc2be86fa12489
18141,14364,3,5,3,0,76561198041683378,NiKo,0,0,2ddc2be86fa12489
28088,22259,4,5,2,0,76561198812513923,Wicadia,0,0,2ddc2be86fa12489
37846,29970,5,3,3,0,76561197983956651,Magisk,1,0,2ddc2be86fa12489
48718,38497,6,5,3,0,76561198057282432,kyxsan,1,2,2ddc2be86fa12489
59620,47266,7,3,2,0,76561198083485506,woxic,0,1,2ddc2be86fa12489
70499,56109,8,3,3,0,76561198799340122,degster,0,0,2ddc2be86fa12489
78769,62560,9,3,2,0,76561198083485506,woxic,0,0,2ddc2be86fa12489
85117,67534,10,4,2,0,76561197967432889,MAJ3R,0,0,2ddc2be86fa12489
97418,77273,11,3,3,0,76561198057282432,kyxsan,0,0,2ddc2be86fa12489
111009,87756,12,3,3,0,76561198041683378,NiKo,0,0,2ddc2be86fa12489
131164,104088,13,5,2,0,76561198799340122,degster,0,2,2ddc2be86fa12489
142064,112995,14,5,2,0,76561197996678278,TeSeS,0,0,2ddc2be86fa12489
184644,147176,18,3,2,0,76561197996678278,TeSeS,0,0,2ddc2be86fa12489
198882,158460,19,2,2,0,76561197996678278,TeSeS,0,0,2ddc2be86fa12489
211774,168762,20,4,3,0,76561197967432889,MAJ3R,0,0,2ddc2be86fa12489
223709,178310,21,5,3,0,76561198083485506,woxic,1,0,2ddc2be86fa12489
234124,186782,22,4,2,0,76561197983956651,Magisk,0,0,2ddc2be86fa12489
9878,8377,1,3,2,1,76561198316706174,Tauson,0,2,bed0fceea179054e
10885,9265,1,1,3,0,76561198074762801,m0NESY,0,1,bed0fceea179054e
19091,15998,2,4,3,0,76561197982141573,Snax,0,2,bed0fceea179054e
31389,25894,3,4,3,0,76561197982141573,Snax,0,0,bed0fceea179054e
39869,32625,4,4,2,0,76561198310561479,PR,0,0,bed0fceea179054e
65354,52984,6,3,2,0,76561198310561479,PR,0,0,bed0fceea179054e
72504,58562,7,4,2,0,76561198310561479,PR,0,1,bed0fceea179054e
79921,64598,8,5,2,0,76561198098071693,sl3nd,0,0,bed0fceea179054e
93936,76021,9,3,3,0,76561198074762801,m0NESY,0,0,bed0fceea179054e
104652,84591,10,2,2,0,76561198310561479,PR,0,0,bed0fceea179054e
121015,97614,11,3,2,1,76561198316706174,Tauson,0,2,bed0fceea179054e
121273,97843,11,1,3,0,76561198074762801,m0NESY,0,1,bed0fceea179054e
128031,103266,12,2,3,0,76561198080703143,malbsMd,0,0,bed0fceea179054e
162773,131824,14,4,3,0,76561199009468655,ztr,1,0,bed0fceea179054e
177438,144067,15,4,3,0,76561198316706174,Tauson,1,0,bed0fceea179054e
183651,148894,16,4,2,0,76561198074762801,m0NESY,0,1,bed0fceea179054e
195134,158163,17,3,2,0,76561197982141573,Snax,1,1,bed0fceea179054e
199728,161631,18,5,2,0,76561198080703143,malbsMd,0,0,bed0fceea179054e
211021,170508,19,3,3,0,76561198310561479,PR,1,0,bed0fceea179054e
238418,192898,21,3,2,0,76561198074762801,m0NESY,0,0,bed0fceea179054e
249928,202047,22,3,3,0,76561198034172415,REZ,0,0,bed0fceea179054e
265845,214916,23,4,3,0,76561199009468655,ztr,0,1,bed0fceea179054e
277953,224607,24,4,3,0,76561198098071693,sl3nd,0,0,bed0fceea179054e
4683,3793,1,4,3,0,76561198310561479,PR,0,0,ca30292e2ff10fcf
11204,8964,2,3,2,0,76561198012872053,huNter-,0,1,ca30292e2ff10fcf
18941,15005,3,3,2,0,76561198068002993,HeavyGoD,0,1,ca30292e2ff10fcf
27284,21810,4,3,3,0,76561198310561479,PR,1,0,ca30292e2ff10fcf
51202,41107,6,3,3,0,76561198034172415,REZ,0,0,ca30292e2ff10fcf
59935,48157,7,4,2,0,76561198012872053,huNter-,0,0,ca30292e2ff10fcf
70626,56830,8,3,2,0,76561198012872053,huNter-,0,0,ca30292e2ff10fcf
86923,70144,9,2,2,1,76561197982141573,Snax,1,1,ca30292e2ff10fcf
86967,70186,9,1,3,0,76561198310561479,PR,1,0,ca30292e2ff10fcf
101844,82141,11,5,3,0,76561198034172415,REZ,0,1,ca30292e2ff10fcf
112034,90422,12,2,2,0,76561198012872053,huNter-,0,1,ca30292e2ff10fcf
112069,90454,12,1,3,1,76561198310561479,PR,1,1,ca30292e2ff10fcf
134152,108999,13,3,2,0,76561198316706174,Tauson,0,0,ca30292e2ff10fcf
140337,113851,14,4,2,0,76561198098071693,sl3nd,0,1,ca30292e2ff10fcf
149944,121698,15,3,2,0,76561198316706174,Tauson,0,0,ca30292e2ff10fcf
171703,139073,17,4,2,0,76561198310561479,PR,1,1,ca30292e2ff10fcf
179492,145241,18,3,2,0,76561198310561479,PR,0,1,ca30292e2ff10fcf
190469,154182,19,2,3,0,76561198074762801,m0NESY,0,1,ca30292e2ff10fcf
190856,154516,19,1,2,1,76561198034172415,REZ,1,1,ca30292e2ff10fcf
198647,160798,20,5,3,0,76561198012872053,huNter-,0,1,ca30292e2ff10fcf
212331,171943,21,3,3,0,76561198080703143,malbsMd,0,0,ca30292e2ff10fcf
224390,181748,22,3,2,0,76561198098071693,sl3nd,0,0,ca30292e2ff10fcf
7533,6102,1,3,2,1,76561198045898864,chopper,1,3,9e1cf5b873234aeb
8150,6648,1,1,3,0,76561197967432889,MAJ3R,0,0,9e1cf5b873234aeb
17172,13830,2,2,3,0,76561198044118796,XANTARES,0,0,9e1cf5b873234aeb
27483,22228,3,3,3,0,76561198410750263,jottAAA,1,0,9e1cf5b873234aeb
37677,30404,4,4,3,0,76561197967432889,MAJ3R,1,0,9e1cf5b873234aeb
49905,40181,5,5,3,0,76561198044118796,XANTARES,1,0,9e1cf5b873234aeb
60665,48874,6,5,2,0,76561198081484775,SH1R0,1,1,9e1cf5b873234aeb
75379,60733,7,3,2,1,76561198081484775,SH1R0,1,3,9e1cf5b873234aeb
76110,61356,7,1,3,0,76561197967432889,MAJ3R,0,0,9e1cf5b873234aeb
88541,71406,8,5,3,0,76561198410750263,jottAAA,0,1,9e1cf5b873234aeb
102868,83022,9,4,2,0,76561198081484775,SH1R0,1,1,9e1cf5b873234aeb
117787,94925,10,2,2,0,76561199063238565,magixx,1,1,9e1cf5b873234aeb
118267,95353,10,1,3,1,76561197967432889,MAJ3R,1,0,9e1cf5b873234aeb
128196,103199,11,4,2,0,76561199063238565,magixx,0,0,9e1cf5b873234aeb
138659,111597,12,4,2,0,76561198081484775,SH1R0,0,1,9e1cf5b873234aeb
173781,140915,13,4,2,0,76561197967432889,MAJ3R,0,0,9e1cf5b873234aeb
183448,148913,14,5,2,0,76561197967432889,MAJ3R,0,0,9e1cf5b873234aeb
192888,156319,15,5,2,0,76561198083485506,woxic,0,2,9e1cf5b873234aeb
198442,160556,16,4,2,0,76561198083485506,woxic,0,0,9e1cf5b873234aeb
212353,171621,17,4,3,0,76561198045898864,chopper,0,0,9e1cf5b873234aeb
224641,181465,18,2,3,0,76561198081484775,SH1R0,0,1,9e1cf5b873234aeb
225299,182040,18,1,2,1,76561198083485506,woxic,1,1,9e1cf5b873234aeb
236064,190682,19,3,3,0,76561198045898864,chopper,0,0,9e1cf5b873234aeb
251527,203197,20,3,3,0,76561198081484775,SH1R0,1,0,9e1cf5b873234aeb
263177,212604,21,2,2,0,76561198044118796,XANTARES,0,1,9e1cf5b873234aeb
263870,213208,21,1,3,1,76561199063238565,magixx,1,1,9e1cf5b873234aeb
278342,224983,22,2,2,1,76561198410750263,jottAAA,1,0,9e1cf5b873234aeb
295989,239009,24,4,3,0,76561199063238565,magixx,0,1,9e1cf5b873234aeb
337036,271515,26,2,2,0,76561198083485506,woxic,0,0,9e1cf5b873234aeb
346715,279101,27,4,2,0,76561198410750263,jottAAA,0,0,9e1cf5b873234aeb
357344,287659,28,3,3,1,76561198410750263,jottAAA,1,3,9e1cf5b873234aeb
357879,288130,28,1,2,0,76561198045898864,chopper,0,0,9e1cf5b873234aeb
368741,296632,29,4,2,0,76561198386265483,donk,0,1,9e1cf5b873234aeb
377969,303891,30,2,3,0,76561198083485506,woxic,0,0,9e1cf5b873234aeb
387252,310987,31,4,3,0,76561198083485506,woxic,0,0,9e1cf5b873234aeb
403386,323627,32,5,3,0,76561198410750263,jottAAA,0,0,9e1cf5b873234aeb
410939,329515,33,3,3,0,76561198083485506,woxic,0,0,9e1cf5b873234aeb
422493,338731,34,2,2,0,76561198083485506,woxic,0,0,9e1cf5b873234aeb
8208,6726,1,4,2,0,76561198083485506,woxic,0,0,86a459bbe154e5f
18182,14709,2,4,2,0,76561198410750263,jottAAA,0,0,86a459bbe154e5f
26016,20895,3,3,3,0,76561198081484775,SH1R0,1,0,86a459bbe154e5f
40514,32644,4,3,2,0,76561198410750263,jottAAA,1,0,86a459bbe154e5f
50070,40178,5,4,3,0,76561198081484775,SH1R0,1,1,86a459bbe154e5f
76191,61020,7,2,3,0,76561198386265483,donk,0,1,86a459bbe154e5f
76972,61692,7,1,2,1,76561198812513923,Wicadia,1,1,86a459bbe154e5f
84635,67693,8,4,3,0,76561198995880877,zont1x,0,0,86a459bbe154e5f
109450,87241,10,2,3,0,76561198081484775,SH1R0,0,0,86a459bbe154e5f
121374,96768,11,2,3,0,76561198995880877,zont1x,0,0,86a459bbe154e5f
129509,103067,12,4,3,0,76561198995880877,zont1x,0,1,86a459bbe154e5f
154879,123264,13,5,2,0,76561199063238565,magixx,0,0,86a459bbe154e5f
167684,133118,14,5,2,0,76561198995880877,zont1x,0,0,86a459bbe154e5f
180039,142953,15,2,2,1,76561198386265483,donk,1,2,86a459bbe154e5f
180079,142987,15,1,3,0,76561198410750263,jottAAA,0,0,86a459bbe154e5f
192678,152936,16,3,3,0,76561198410750263,jottAAA,1,0,86a459bbe154e5f
215103,170790,18,2,2,0,76561198081484775,SH1R0,0,0,86a459bbe154e5f
225961,179333,19,3,3,0,76561198083485506,woxic,0,1,86a459bbe154e5f
239256,189870,20,4,3,0,76561198410750263,jottAAA,0,0,86a459bbe154e5f
276124,218978,23,2,2,0,76561199063238565,magixx,1,1,86a459bbe154e5f
276536,219327,23,1,3,1,76561198083485506,woxic,1,0,86a459bbe154e5f
5531,4496,1,5,2,0,76561199063238565,magixx,0,0,19ac7316a998299
14994,12126,2,5,2,0,76561198045898864,chopper,0,1,19ac7316a998299
33337,26236,4,4,2,0,76561199063238565,magixx,0,0,19ac7316a998299
46889,36930,5,2,2,0,76561198045898864,chopper,0,1,19ac7316a998299
47740,37685,5,1,3,1,76561197967432889,MAJ3R,1,1,19ac7316a998299
57588,45470,6,4,3,0,76561198083485506,woxic,0,0,19ac7316a998299
90341,71264,9,5,2,0,76561198081484775,SH1R0,1,0,19ac7316a998299
106511,83935,10,2,3,0,76561198044118796,XANTARES,1,0,19ac7316a998299
128886,101529,12,3,3,0,76561198812513923,Wicadia,0,0,19ac7316a998299
151375,119528,13,4,2,0,76561198083485506,woxic,0,1,19ac7316a998299
158448,125127,14,5,2,0,76561198044118796,XANTARES,0,0,19ac7316a998299
168230,132794,15,3,3,0,76561198081484775,SH1R0,0,0,19ac7316a998299
178003,140677,16,3,2,0,76561198083485506,woxic,0,0,19ac7316a998299
185544,146617,17,5,2,0,76561198083485506,woxic,0,0,19ac7316a998299
207577,163746,19,5,2,0,76561198410750263,jottAAA,0,0,19ac7316a998299
217900,171771,20,3,2,0,76561198083485506,woxic,0,0,19ac7316a998299
6846,5542,1,2,2,0,76561198074762801,m0NESY,0,0,aa21d647a98121b6
17838,14329,2,3,2,1,76561198074762801,m0NESY,0,2,aa21d647a98121b6
17984,14459,2,1,3,0,76561198063336407,Spinx,0,1,aa21d647a98121b6
37230,29904,4,4,3,0,76561198193174134,xertioN,0,0,aa21d647a98121b6
51448,41046,5,2,3,1,76561198138828475,Brollan,1,0,aa21d647a98121b6
58284,46241,6,2,2,0,76561197982141573,Snax,0,0,aa21d647a98121b6
69170,54799,7,3,2,0,76561198068002993,HeavyGoD,1,1,aa21d647a98121b6
78996,62613,8,5,2,0,76561198012872053,huNter-,0,0,aa21d647a98121b6
90428,71474,9,3,2,1,76561198068002993,HeavyGoD,1,3,aa21d647a98121b6
91941,72737,9,1,3,0,76561198355739212,torzsi,0,0,aa21d647a98121b6
114535,90631,11,2,2,1,76561198068002993,HeavyGoD,0,1,aa21d647a98121b6
114709,90778,11,1,3,0,76561198063336407,Spinx,0,0,aa21d647a98121b6
121853,96337,12,4,2,0,76561197982141573,Snax,0,1,aa21d647a98121b6
150322,119568,13,2,2,1,76561198355739212,torzsi,1,2,aa21d647a98121b6
150427,119660,13,1,3,0,76561197982141573,Snax,0,0,aa21d647a98121b6
181148,143792,16,5,2,0,76561198355739212,torzsi,0,2,aa21d647a98121b6
200021,159114,17,2,2,1,76561198193174134,xertioN,1,2,aa21d647a98121b6
200038,159129,17,1,3,0,76561198074762801,m0NESY,0,0,aa21d647a98121b6
221600,175944,19,3,2,0,76561198855375325,Jimpphat,0,0,aa21d647a98121b6
233875,185554,20,2,2,0,76561198855375325,Jimpphat,0,1,aa21d647a98121b6
234162,185799,20,1,3,1,76561197982141573,Snax,1,1,aa21d647a98121b6
239813,190091,21,3,2,0,76561198355739212,torzsi,0,0,aa21d647a98121b6
249023,197133,22,4,2,0,76561198855375325,Jimpphat,0,1,aa21d647a98121b6
257770,203974,23,4,2,0,76561198855375325,Jimpphat,0,1,aa21d647a98121b6
264753,209229,24,2,2,0,76561198063336407,Spinx,0,0,aa21d647a98121b6
6144,4991,1,3,3,0,76561197982141573,Snax,0,0,228afa585beb1969
15244,12318,2,2,3,0,76561198074762801,m0NESY,1,1,228afa585beb1969
15482,12529,2,1,2,1,76561198193174134,xertioN,1,0,228afa585beb1969
22875,18418,3,5,3,0,76561198012872053,huNter-,0,0,228afa585beb1969
44435,35720,5,5,3,0,76561198074762801,m0NESY,0,2,228afa585beb1969
57604,46562,6,2,3,1,76561198068002993,HeavyGoD,0,0,228afa585beb1969
66890,54053,7,4,2,0,76561198355739212,torzsi,1,1,228afa585beb1969
81669,65813,8,2,2,1,76561198855375325,Jimpphat,0,2,228afa585beb1969
82198,66268,8,1,3,0,76561198074762801,m0NESY,0,0,228afa585beb1969
95580,76920,9,4,2,0,76561198063336407,Spinx,0,1,228afa585beb1969
100903,81058,10,2,3,1,76561198074762801,m0NESY,1,2,228afa585beb1969
101948,81974,10,1,2,0,76561198063336407,Spinx,0,0,228afa585beb1969
110588,88917,11,4,2,0,76561198063336407,Spinx,0,1,228afa585beb1969
115232,92374,12,3,3,0,76561198068002993,HeavyGoD,0,0,228afa585beb1969
152789,123500,14,3,3,0,76561198063336407,Spinx,0,0,228afa585beb1969
163594,132241,15,5,3,0,76561198063336407,Spinx,0,0,228afa585beb1969
167513,135129,16,4,2,0,76561197982141573,Snax,0,1,228afa585beb1969
175690,141564,17,4,2,0,76561198074762801,m0NESY,0,0,228afa585beb1969
182612,146942,18,4,2,0,76561197982141573,Snax,0,0,228afa585beb1969
191484,153919,19,3,2,0,76561198068002993,HeavyGoD,0,0,228afa585beb1969
195508,156823,20,4,2,0,76561198074762801,m0NESY,0,2,228afa585beb1969
201358,161271,21,3,2,0,76561198068002993,HeavyGoD,0,1,228afa585beb1969
9855,8305,1,2,2,1,76561198138828475,Brollan,1,2,aafb2be0c77dd85e
11753,9974,1,1,3,0,76561198068002993,HeavyGoD,0,0,aafb2be0c77dd85e
16097,13290,2,3,3,0,76561198068002993,HeavyGoD,0,0,aafb2be0c77dd85e
27327,22354,3,4,2,0,76561198855375325,Jimpphat,0,0,aafb2be0c77dd85e
34415,27941,4,2,3,0,76561198068002993,HeavyGoD,0,0,aafb2be0c77dd85e
43066,34548,5,4,3,0,76561198068002993,HeavyGoD,0,0,aafb2be0c77dd85e
53470,42853,6,4,3,0,76561198074762801,m0NESY,0,1,aafb2be0c77dd85e
60972,48831,7,2,3,0,76561198074762801,m0NESY,0,0,aafb2be0c77dd85e
72037,57551,8,4,3,0,76561198012872053,huNter-,1,1,aafb2be0c77dd85e
83053,66419,9,5,3,0,76561198074762801,m0NESY,1,0,aafb2be0c77dd85e
95664,76673,10,2,3,1,76561198012872053,huNter-,0,1,aafb2be0c77dd85e
97359,78144,10,1,2,0,76561198855375325,Jimpphat,1,1,aafb2be0c77dd85e
105980,84923,11,4,2,0,76561198138828475,Brollan,0,0,aafb2be0c77dd85e
120259,96390,12,4,2,0,76561198855375325,Jimpphat,0,2,aafb2be0c77dd85e
145931,117365,13,2,3,0,76561198138828475,Brollan,0,0,aafb2be0c77dd85e
152231,122265,14,3,3,0,76561198193174134,xertioN,0,1,aafb2be0c77dd85e
161961,130138,15,5,3,0,76561198855375325,Jimpphat,0,1,aafb2be0c77dd85e
185487,149002,17,3,2,1,76561198074762801,m0NESY,1,3,aafb2be0c77dd85e
186127,149562,17,1,3,0,76561198063336407,Spinx,0,0,aafb2be0c77dd85e
197916,158873,18,2,2,0,76561198012872053,huNter-,0,0,aafb2be0c77dd85e
209674,168277,19,2,2,1,76561198012872053,huNter-,1,2,aafb2be0c77dd85e
209775,168367,19,1,3,0,76561198138828475,Brollan,0,0,aafb2be0c77dd85e
216113,173304,20,5,3,0,76561198355739212,torzsi,0,1,aafb2be0c77dd85e
237860,190816,22,4,2,0,76561198068002993,HeavyGoD,0,0,aafb2be0c77dd85e
243069,194744,23,3,2,0,76561198074762801,m0NESY,0,0,aafb2be0c77dd85e
256748,205504,24,4,2,0,76561198074762801,m0NESY,0,0,aafb2be0c77dd85e
5983,5059,1,5,3,0,76561198001151695,NAF,0,0,c1ea8474cd5e28c1
16686,13838,2,5,3,0,76561198016255205,Twistzz,1,0,c1ea8474cd5e28c1
25554,21012,3,2,3,0,76561198016255205,Twistzz,0,1,c1ea8474cd5e28c1
26414,21771,3,1,2,1,76561198113666193,ZywOo,1,1,c1ea8474cd5e28c1
10170,6721,1,4,3,0,76561198053126645,NertZ,0,0,5f49becdc5bc62cc
20857,13673,2,3,2,0,76561197991272318,ropz,0,1,5f49becdc5bc62cc
41524,28213,3,4,3,0,76561198016255205,Twistzz,1,0,5f49becdc5bc62cc
54361,36710,4,2,3,0,76561198001151695,NAF,0,0,5f49becdc5bc62cc
66640,44858,5,3,2,0,76561197978835160,flameZ,0,0,5f49becdc5bc62cc
76972,51261,6,3,2,0,76561197991272318,ropz,0,1,5f49becdc5bc62cc
84488,56168,7,5,2,0,76561197973140692,mezii,0,1,5f49becdc5bc62cc
114282,76610,9,2,2,0,76561198113666193,ZywOo,0,1,5f49becdc5bc62cc
114491,76773,9,1,3,1,76561198283989223,ultimate,1,1,5f49becdc5bc62cc
142111,96325,10,4,2,0,76561198001151695,NAF,0,0,5f49becdc5bc62cc
151793,102545,11,3,3,0,76561197991272318,ropz,0,0,5f49becdc5bc62cc
167146,112924,12,5,3,0,76561197978835160,flameZ,1,0,5f49becdc5bc62cc
191270,129246,14,3,2,0,76561197977105184,jks,0,0,5f49becdc5bc62cc
201425,135690,15,2,2,0,76561198016255205,Twistzz,0,0,5f49becdc5bc62cc
214982,144696,16,2,2,0,76561198001151695,NAF,1,0,5f49becdc5bc62cc
226257,151864,17,4,2,0,76561198283989223,ultimate,0,1,5f49becdc5bc62cc
240767,161494,18,3,2,0,76561197977105184,jks,0,0,5f49becdc5bc62cc
256476,171462,19,2,2,0,76561197977105184,jks,0,1,5f49becdc5bc62cc
256571,171539,19,1,3,1,76561198113666193,ZywOo,1,1,5f49becdc5bc62cc
6492,5482,1,2,2,0,76561197989744167,apEX,0,0,39346b69fdfbfbf4
13689,11203,2,3,3,0,76561198053126645,NertZ,0,1,39346b69fdfbfbf4
24422,19989,3,3,3,0,76561198053126645,NertZ,0,1,39346b69fdfbfbf4
29904,24428,4,5,3,0,76561198053126645,NertZ,0,0,39346b69fdfbfbf4
41176,33461,5,2,3,1,76561197977105184,jks,1,2,39346b69fdfbfbf4
41373,33634,5,1,2,0,76561197991272318,ropz,0,0,39346b69fdfbfbf4
53420,43344,6,2,2,0,76561197989744167,apEX,0,0,39346b69fdfbfbf4
74322,60115,8,3,3,0,76561198001151695,NAF,0,0,39346b69fdfbfbf4
88891,72352,9,2,3,0,76561198283989223,ultimate,0,0,39346b69fdfbfbf4
97666,79332,10,2,3,1,76561198001151695,NAF,1,2,39346b69fdfbfbf4
97725,79389,10,1,2,0,76561197973140692,mezii,0,0,39346b69fdfbfbf4
128037,103596,12,4,2,0,76561198113666193,ZywOo,0,2,39346b69fdfbfbf4
153557,124982,13,2,3,1,76561197989744167,apEX,1,2,39346b69fdfbfbf4
153698,125108,13,1,2,0,76561198001151695,NAF,0,0,39346b69fdfbfbf4
164467,133802,14,5,2,0,76561198283989223,ultimate,0,0,39346b69fdfbfbf4
174498,142004,15,4,2,0,76561197977105184,jks,0,0,39346b69fdfbfbf4
202946,164918,17,3,2,0,76561198283989223,ultimate,0,1,39346b69fdfbfbf4
228232,185287,19,3,3,0,76561197989744167,apEX,1,0,39346b69fdfbfbf4
241037,195992,20,4,3,0,76561197991272318,ropz,0,1,39346b69fdfbfbf4
251260,204175,21,4,2,0,76561198283989223,ultimate,1,0,39346b69fdfbfbf4
